valence,energy,release_date,popularity
0.664,0.802,0.959677,0.36
0.728,0.753,0.919355,0.13
0.272,0.396,0.572581,0.23
0.658,0.816,0.637097,0.14
0.129,0.097,0.919355,0.52
0.52,0.482,0.935484,0.18
0.419,0.633,0.951613,0.17
0.632,0.961,0.782258,0.32
0.411,0.743,0.903226,0.33
0.594,0.625,0.830645,0.41
0.06,0.609,0.927419,0.03
0.63,0.887,0.903226,0.5
0.923,0.699,0.58871,0.24
0.533,0.309,0.854839,0.49
0.603,0.864,0.766129,0.57
0.644,0.91,0.959677,0.58
0.154,0.882,0.951613,0.3
0.352,0.567,0.935484,0.28
0.288,0.986,0.862903,0.43
0.257,0.95,0.943548,0.42
0.077,0.445,0.596774,0.26
0.19,0.978,0.951613,0.45
0.917,0.878,0.677419,0.29
0.746,0.603,0.951613,0.39
0.056,0.07,0.951613,0.16
0.038,0.079,0.75,0.35
0.784,0.809,0.669355,0.55
0.88,0.736,0.951613,0.31
0.527,0.752,0.782258,0.6
0.708,0.709,0.895161,0.27
0.101,0.56,0.806452,0.35
0.419,0.455,0.854839,0.37
0.656,0.801,0.935484,0.57
0.086,0.988,0.935484,0.2
0.795,0.918,0.862903,0.3
0.342,0.636,0.959677,0.54
0.637,0.457,0.967742,0.38
0.849,0.753,0.830645,0.68
0.893,0.416,0.91129,0.35
0.516,0.725,0.91129,0.32
0.272,0.13,0.903226,0.14
0.894,0.885,0.935484,0
0.049,0.181,0.822581,0.22
0.61,0.864,0.959677,0.54
0.965,0.943,0.693548,0.69
0.308,0.588,0.927419,0.37
0.403,0.446,0.83871,0.54
0.59,0.788,0.854839,0.31
0.117,0.855,0.967742,0.37
0.785,0.57,0.741935,0.49
0.498,0.948,0.629032,0.67
0.22,0.657,0.951613,0.34
0.117,0.688,0.951613,0.47
0.314,0.557,0.870968,0.54
0.138,0.352,0.774194,0.46
0.5,0.795,0.951613,0.38
0.544,0.328,0.919355,0.21
0.092,0.784,0.927419,0.18
0.355,0.799,0.951613,0.56
0.829,0.749,0.870968,0.38
0.337,0.337,0.846774,0.39
0.436,0.544,0.903226,0.56
0.47,0.437,0.959677,0.55
0.356,0.659,0.919355,0.34
0.866,0.837,0.959677,0.23
0.447,0.876,0.75,0.36
0.898,0.89,0.66129,0.36
0.362,0.894,0.903226,0.46
0.288,0.229,0.766129,0.54
0.748,0.994,0.951613,0.11
0.263,0.57,0.870968,0.47
0.208,0.949,0.927419,0.34
0.198,0.362,0.935484,0.53
0.447,0.564,0.669355,0.24
0.351,0.97,0.91129,0.3
0.156,0.97,0.967742,0.44
0.333,0.485,0.959677,0.44
0.302,0.854,0.83871,0.27
0.072,0.376,0.903226,0.42
0.452,0.953,0.887097,0.42
0.15,0.906,0.895161,0.18
0.402,0.958,0.951613,0.42
0.834,0.643,0.903226,0.59
0.097,0.529,0.943548,0.11
0.647,0.875,0.879032,0.56
0.259,0.801,0.895161,0.53
0.314,0.726,0.75,0.36
0.347,0.412,0.943548,0.27
0.722,0.877,0.967742,0.44
0.605,0.846,0.629032,0.11
0.157,0.964,0.903226,0.2
0.577,0.773,0.951613,0.46
0.105,0.644,0.822581,0.11
0.244,0.685,0.943548,0.45
0.367,0.712,0.951613,0.28
0.034,0.985,0.693548,0.3
0.47,0.982,0.919355,0.23
0.537,0.978,0.862903,0.49
0.292,0.493,0.66129,0.39
0.848,0.577,0.862903,0.45
0.287,0.48,0.951613,0.24
0.095,0.2,0.895161,0.19
0.16,0.143,0.83871,0.35
0.32,0.823,0.943548,0.49
0.328,0.602,0.959677,0.71
0.633,0.691,0.870968,0.5
0.809,0.828,0.959677,0.32
0.925,0.48,0.806452,0.31
0.871,0.79,0.677419,0.32
0.694,0.681,0.806452,0.42
0.934,0.948,0.862903,0.46
0.091,0.995,0.91129,0.15
0.104,0.85,0.927419,0.43
0.66,0.562,0.524194,0.27
0.798,0.959,0.919355,0.39
0.412,0.922,0.943548,0.43
0.312,0.428,0.943548,0.25
0.034,0.161,0.919355,0.39
0.244,0.625,0.951613,0.45
0.808,0.264,0.879032,0.24
0.351,0.9,0.91129,0.38
0.526,0.644,0.846774,0.42
0.355,0.947,0.943548,0.35
0.45,0.986,0.959677,0.3
0.656,0.656,0.717742,0.23
0.498,0.62,0.927419,0.11
0.643,0.841,0.91129,0.6
0.039,0.85,0.903226,0.27
0.543,0.405,0.524194,0.36
0.308,0.204,0.951613,0.28
0.666,0.99,0.75,0.4
0.898,0.449,0.83871,0.09
0.797,0.733,0.951613,0.45
0.144,0.863,0.895161,0.09
0.165,0.589,0.854839,0.6
0.605,0.855,0.637097,0.74
0.199,0.955,0.927419,0.19
0.209,0.767,0.927419,0.17
0.939,0.527,0.459677,0.33
0.16,0.984,0.798387,0.29
0.426,0.813,0.830645,0.33
0.07,0.998,0.725806,0.27
0.301,0.819,0.935484,0.15
0.115,0.02,0.814516,0.39
0.486,0.455,0.822581,0.31
0.818,0.571,0.596774,0.59
0.645,0.833,0.887097,0.34
0.356,0.78,0.935484,0.43
0.537,0.534,0.556452,0.21
0.24,0.854,0.935484,0.22
0.177,0.729,0.758065,0.52
0.506,0.884,0.943548,0.59
0.961,0.524,0.693548,0.56
0.655,0.474,0.959677,0.38
0.401,0.934,0.870968,0.57
0.487,0.362,0.967742,0
0.166,0.992,0.91129,0.48
0.358,0.797,0.919355,0.59
0.705,0.864,0.822581,0.5
0.282,0.61,0.846774,0.35
0.432,0.631,0.862903,0.36
0.392,0.216,0.532258,0.34
0.277,0.919,0.637097,0.3
0.543,0.966,0.895161,0.24
0.884,0.635,0.822581,0.42
0.161,0.77,0.943548,0.64
0.712,0.786,0.879032,0.36
0.901,0.872,0.814516,0.5
0.04,0.864,0.766129,0.12
0.232,0.405,0.83871,0.45
0.923,0.868,0.637097,0.64
0.242,0.664,0.951613,0.39
0.114,0.336,0.967742,0.33
0.355,0.939,0.927419,0.46
0.814,0.131,0.943548,0.59
0.069,0.313,0.620968,0.28
0.851,0.65,0.951613,0.41
0.96,0.886,0.935484,0.18
0.037,0.355,0.943548,0.59
0.348,0.4,0.943548,0.53
0.462,0.764,0.887097,0.27
0.268,0.465,0.830645,0.43
0.194,0.904,0.774194,0.36
0.258,0.801,0.967742,0.34
0.27,0.739,0.943548,0.33
0.118,0.462,0.959677,0.37
0.612,0.797,0.790323,0.58
0.145,0.983,0.959677,0.53
0.401,0.925,0.935484,0.36
0.03,0.663,0.919355,0.21
0.59,0.846,0.927419,0.29
0.92,0.853,0.604839,0.18
0.861,0.298,0.943548,0.07
0.744,0.927,0.903226,0.69
0.39,0.795,0.645161,0.21
0.95,0.688,0.58871,0.46
0.565,0.783,0.919355,0.19
0.142,0.546,0.677419,0.2
0.54,0.318,0.564516,0.53
0.734,0.941,0.91129,0.24
0.288,0.929,0.685484,0.58
0.65,0.705,0.862903,0.28
0.437,0.885,0.862903,0.35
0.457,0.497,0.959677,0.37
0.047,0.57,0.959677,0.5
0.43,0.614,0.959677,0.6
0.484,0.853,0.935484,0.41
0.347,0.815,0.83871,0.31
0.173,0.508,0.903226,0.51
0.694,0.866,0.862903,0.5
0.378,0.673,0.935484,0.35
0.398,0.901,0.943548,0.35
0.436,0.974,0.951613,0.42
0.34,0.691,0.951613,0.5
0.298,0.861,0.733871,0.36
0.28,0.952,0.919355,0.55
0.252,0.456,0.959677,0.47
0.839,0.725,0.879032,0.36
0.281,0.568,0.854839,0.56
0.59,0.962,0.572581,0.5
0.498,0.92,0.870968,0.3
0.605,0.79,0.959677,0.5
0.57,0.599,0.774194,0.51
0.148,0.657,0.870968,0.35
0.064,0.365,0.951613,0.33
0.943,0.839,0.862903,0.3
0.56,0.866,0.830645,0.44
0.584,0.977,0.854839,0.41
0.568,0.851,0.879032,0.63
0.774,0.547,0.943548,0.49
0.4,0.789,0.943548,0.64
0.692,0.539,0.951613,0.38
0.592,0.681,0.887097,0.06
0.142,0.53,0.854839,0.27
0.071,0.517,0.959677,0.22
0.122,0.157,0.887097,0.46
0.276,0.923,0.927419,0.36
0.722,0.72,0.806452,0.36
0.216,0.972,0.887097,0.42
0.296,0.516,0.943548,0.54
0.54,0.945,0.879032,0.56
0.77,0.819,0.806452,0.35
0.495,0.676,0.951613,0.27
0.039,0.435,0.951613,0.21
0.394,0.723,0.967742,0.48
0.535,0.76,0.959677,0.46
0.208,0.169,0.951613,0.63
0.365,0.064,0.91129,0.36
0.351,0.198,0.459677,0.27
0.57,0.717,0.91129,0.32
0.266,0.835,0.935484,0.19
0.387,0.781,0.943548,0.43
0.047,0.187,0.830645,0.29
0.697,0.855,0.919355,0.41
0.644,0.808,0.943548,0.4
0.608,0.833,0.927419,0.24
0.586,0.779,0.959677,0.27
0.072,0.965,0.862903,0.23
0.157,0.105,0.943548,0.6
0.611,0.88,0.951613,0.34
0.3,0.686,0.879032,0.26
0.719,0.754,0.967742,0.51
0.143,0.957,0.846774,0.35
0.717,0.47,0.927419,0.36
0.409,0.523,0.943548,0.63
0.167,0.419,0.887097,0.28
0.352,0.925,0.919355,0.29
0.788,0.978,0.814516,0.27
0.138,0.729,0.967742,0.34
0.483,0.351,0.919355,0.36
0.712,0.855,0.919355,0.4
0.447,0.683,0.959677,0.52
0.051,0.131,0.927419,0.39
0.356,0.667,0.725806,0.57
0.354,0.745,0.919355,0.22
0.436,0.413,0.685484,0.46
0.437,0.856,0.91129,0.45
0.762,0.759,0.959677,0.43
0.378,0.703,0.862903,0.42
0.957,0.522,0.556452,0.48
0.181,0.312,0.83871,0.32
0.515,0.929,0.854839,0.45
0.07,0.726,0.766129,0.09
0.917,0.765,0.943548,0.77
0.459,0.782,0.758065,0.29
0.513,0.85,0.895161,0.18
0.944,0.844,0.830645,0.25
0.644,0.855,0.830645,0.29
0.133,0.156,0.895161,0.2
0.635,0.767,0.91129,0.39
0.578,0.753,0.862903,0.43
0.391,0.877,0.887097,0.4
0.185,0.652,0.903226,0.09
0.659,0.891,0.927419,0.3
0.482,0.899,0.854839,0.46
0.068,0.657,0.862903,0.2
0.719,0.645,0.967742,0.34
0.831,0.537,0.572581,0.45
0.85,0.874,0.879032,0.41
0.608,0.831,0.806452,0.38
0.659,0.68,0.951613,0.4
0.287,0.353,0.927419,0.31
0.454,0.546,0.709677,0.56
0.452,0.096,0.758065,0.51
0.949,0.741,0.959677,0.52
0.23,0.426,0.935484,0.27
0.617,0.387,0.879032,0.2
0.646,0.316,0.91129,0.42
0.752,0.665,0.927419,0.43
0.322,0.468,0.903226,0.39
0.965,0.873,0.959677,0.58
0.8,0.799,0.935484,0.37
0.725,0.93,0.685484,0.65
0.62,0.797,0.959677,0.42
0.304,0.856,0.83871,0.14
0.795,0.622,0.91129,0.28
0.217,0.607,0.887097,0.34
0.082,0.169,0.951613,0.39
0.671,0.766,0.870968,0.47
0.215,0.042,0.967742,0.36
0.582,0.316,0.66129,0.19
0.709,0.762,0.943548,0.64
0.906,0.757,0.854839,0.49
0.725,0.295,0.870968,0.34
0.077,0.339,0.870968,0.53
0.537,0.74,0.887097,0.55
0.381,0.937,0.790323,0.29
0.682,0.861,0.919355,0.37
0.199,0.978,0.895161,0.47
0.103,0.757,0.854839,0.33
0.566,0.545,0.870968,0.21
0.099,0.248,0.951613,0.34
0.608,0.582,0.774194,0.31
0.259,0.335,0.637097,0.45
0.54,0.715,0.870968,0.28
0.343,0.249,0.927419,0.13
0.191,0.887,0.903226,0.13
0.689,0.473,0.943548,0.35
0.242,0.457,0.758065,0.12
0.654,0.571,0.66129,0.4
0.597,0.851,0.766129,0.21
0.307,0.35,0.919355,0.02
0.907,0.608,0.943548,0.53
0.708,0.437,0.943548,0.18
0.36,0.62,0.967742,0.25
0.222,0.129,0.653226,0.43
0.429,0.404,0.806452,0.2
0.232,0.964,0.919355,0.24
0.478,0.311,0.951613,0.47
0.917,0.866,0.967742,0.34
0.215,0.655,0.951613,0.47
0.48,0.152,0.677419,0.37
0.864,0.485,0.959677,0.36
0.392,0.982,0.83871,0.29
0.174,0.972,0.822581,0.32
0.765,0.835,0.790323,0.34
0.532,0.355,0.967742,0.17
0.342,0.971,0.959677,0.45
0.528,0.785,0.806452,0.57
0.714,0.953,0.967742,0.35
0.241,0.474,0.879032,0.54
0.815,0.443,0.790323,0.46
0.281,0.885,0.943548,0.34
0.088,0.998,0.741935,0.21
0.035,0.353,0.959677,0.32
0.701,0.799,0.685484,0.25
0.3,0.631,0.693548,0.56
0.318,0.124,0.870968,0.16
0.554,0.469,0.75,0.25
0.47,0.876,0.645161,0.29
0.53,0.764,0.927419,0.17
0.384,0.979,0.919355,0.28
0.859,0.604,0.967742,0.31
0.169,0.739,0.903226,0.35
0.228,0.577,0.927419,0.25
0.773,0.745,0.959677,0.34
0.34,0.729,0.967742,0.48
0.801,0.867,0.91129,0.28
0.595,0.504,0.58871,0.32
0.043,0.907,0.870968,0.32
0.262,0.431,0.951613,0.31
0.876,0.37,0.572581,0.52
0.075,0.312,0.959677,0.23
0.533,0.713,0.951613,0.55
0.357,0.2,0.959677,0.55
0.23,0.899,0.758065,0.31
0.253,0.95,0.879032,0.32
0.064,0.126,0.895161,0.45
0.527,0.9,0.959677,0.39
0.555,0.681,0.951613,0.49
0.423,0.349,0.927419,0.45
0.559,0.599,0.935484,0.11
0.36,0.482,0.943548,0.29
0.441,0.947,0.774194,0.26
0.637,0.797,0.669355,0.36
0.16,0.923,0.943548,0.27
0.731,0.397,0.596774,0.59
0.165,0.836,0.903226,0.42
0.492,0.847,0.943548,0.32
0.409,0.541,0.854839,0.51
0.226,0.003,0.943548,0.45
0.415,0.369,0.959677,0.31
0.119,0.346,0.879032,0.26
0.532,0.245,0.540323,0.56
0.618,0.854,0.862903,0.5
0.19,0.978,0.766129,0.34
0.116,0.49,0.935484,0.09
0.309,0.681,0.91129,0.32
0.218,0.355,0.580645,0.27
0.289,0.42,0.879032,0.54
0.838,0.478,0.927419,0.3
0.293,0.952,0.846774,0.23
0.528,0.684,0.959677,0.66
0.397,0.715,0.959677,0.59
0.771,0.769,0.653226,0.12
0.362,0.73,0.951613,0.43
0.575,0.74,0.943548,0.37
0.805,0.73,0.677419,0.41
0.419,0.618,0.846774,0.32
0.649,0.8,0.895161,0.51
0.332,0.977,0.693548,0.26
0.102,0.376,0.758065,0.1
0.21,0.905,0.887097,0.18
0.258,0.539,0.967742,0.56
0.189,0.742,0.951613,0.26
0.622,0.732,0.556452,0.56
0.13,0.956,0.951613,0.44
0.362,0.677,0.959677,0.29
0.281,0.916,0.935484,0.32
0.471,0.797,0.959677,0.25
0.151,0.861,0.895161,0.44
0.94,0.559,0.935484,0.42
0.382,0.681,0.951613,0.28
0.881,0.705,0.887097,0.34
0.037,0.331,0.935484,0.21
0.275,0.922,0.822581,0.21
0.091,0.347,0.895161,0.36
0.924,0.83,0.774194,0.43
0.68,0.645,0.822581,0.28
0.176,0.879,0.862903,0.06
0.217,0.393,0.758065,0.19
0.433,0.783,0.959677,0.48
0.372,0.542,0.959677,0.38
0.629,0.303,0.556452,0.52
0.559,0.826,0.927419,0.31
0.857,0.652,0.645161,0.45
0.44,0.798,0.91129,0.33
0.532,0.891,0.895161,0.42
0.528,0.682,0.895161,0.64
0.384,0.983,0.919355,0.4
0.18,0.541,0.709677,0.28
0.4,0.716,0.709677,0.54
0.546,0.815,0.887097,0.56
0.877,0.631,0.951613,0.59
0.433,0.994,0.854839,0.27
0.676,0.237,0.508065,0.29
0.08,0.594,0.959677,0.27
0.594,0.918,0.798387,0.41
0.287,0.947,0.798387,0.26
0.792,0.72,0.629032,0.08
0.067,0.333,0.903226,0.4
0.837,0.709,0.951613,0.37
0.876,0.748,0.806452,0.44
0.7,0.788,0.927419,0.05
0.48,0.593,0.790323,0.15
0.411,0.81,0.959677,0.5
0.784,0.859,0.935484,0.42
0.765,0.539,0.862903,0.37
0.715,0.649,0.903226,0.12
0.498,0.583,0.693548,0.41
0.564,0.967,0.959677,0.36
0.304,0.71,0.862903,0.12
0.38,0.966,0.669355,0.47
0.374,0.951,0.862903,0.05
0.752,0.656,0.862903,0.06
0.035,0.42,0.83871,0.36
0.824,0.933,0.967742,0.28
0.256,0.543,0.798387,0.6
0.369,0.972,0.959677,0.35
0.093,0.365,0.830645,0.34
0.029,0.099,0.862903,0.46
0.166,0.15,0.951613,0.24
0.196,0.623,0.790323,0.43
0.425,0.926,0.903226,0.3
0.444,0.932,0.919355,0.36
0.355,0.952,0.854839,0.24
0.258,0.316,0.943548,0.36
0.426,0.47,0.951613,0.36
0.644,0.943,0.887097,0.27
0.503,0.96,0.959677,0.68
0.722,0.621,0.935484,0.24
0.287,0.182,0.951613,0.51
0.082,0.964,0.919355,0.16
0.872,0.942,0.814516,0.49
0.374,0.951,0.879032,0.25
0.603,0.881,0.959677,0.29
0.912,0.338,0.540323,0.64
0.039,0.06,0.887097,0.23
0.305,0.586,0.943548,0.46
0.424,0.836,0.766129,0.16
0.508,0.439,0.959677,0.28
0.249,0.746,0.959677,0.45
0.546,0.705,0.709677,0.4
0.807,0.817,0.895161,0.22
0.437,0.909,0.806452,0.31
0.21,0.253,0.943548,0.31
0.67,0.839,0.943548,0.18
0.078,0.33,0.903226,0.26
0.853,0.468,0.66129,0.33
0.201,0.198,0.903226,0.38
0.383,0.043,0.645161,0.56
0.599,0.801,0.879032,0.19
0.047,0.209,0.943548,0.44
0.296,0.597,0.887097,0.23
0.898,0.645,0.903226,0.38
0.615,0.648,0.846774,0.18
0.553,0.944,0.854839,0.35
0.704,0.554,0.951613,0.28
0.969,0.872,0.927419,0.1
0.51,0.86,0.943548,0.33
0.743,0.948,0.766129,0.37
0.694,0.705,0.951613,0.58
0.36,0.938,0.919355,0.09
0.39,0.531,0.959677,0.45
0.096,0.471,0.879032,0.2
0.255,0.834,0.935484,0.14
0.228,0.649,0.814516,0.27
0.077,0.993,0.959677,0.17
0.166,0.343,0.806452,0.19
0.953,0.861,0.862903,0.49
0.332,0.902,0.870968,0.12
0.404,0.329,0.725806,0.17
0.901,0.78,0.959677,0.46
0.255,0.768,0.645161,0.4
0.281,0.929,0.766129,0.3
0.346,0.989,0.854839,0.34
0.601,0.476,0.959677,0.66
0.299,0.959,0.927419,0.34
0.063,0.013,0.943548,0.55
0.165,0.393,0.935484,0.66
0.96,0.957,0.677419,0.42
0.391,0.987,0.927419,0.34
0.588,0.548,0.959677,0.39
0.968,0.785,0.637097,0.57
0.35,0.336,0.935484,0.29
0.149,0.109,0.943548,0.52
0.362,0.46,0.91129,0.35
0.117,0.985,0.919355,0.5
0.455,0.475,0.951613,0.08
0.365,0.627,0.895161,0.37
0.234,0.985,0.919355,0.44
0.312,0.765,0.935484,0.21
0.206,0.348,0.879032,0.43
0.256,0.869,0.927419,0.5
0.293,0.715,0.806452,0.2
0.546,0.724,0.943548,0.65
0.816,0.36,0.91129,0.38
0.229,0.325,0.83871,0.18
0.41,0.277,0.637097,0.48
0.651,0.778,0.919355,0.46
0.779,0.472,0.766129,0.51
0.376,0.972,0.943548,0.4
0.126,0.758,0.935484,0.4
0.218,0.628,0.967742,0.59
0.529,0.813,0.935484,0.37
0.703,0.917,0.870968,0.39
0.154,0.078,0.903226,0.42
0.325,0.682,0.951613,0.49
0.809,0.86,0.91129,0.24
0.353,0.387,0.951613,0.37
0.782,0.729,0.887097,0.44
0.078,0.29,0.83871,0.7
0.31,0.952,0.943548,0.36
0.549,0.535,0.959677,0.52
0.125,0.737,0.959677,0.34
0.589,0.908,0.83871,0.17
0.618,0.941,0.709677,0.32
0.661,0.981,0.604839,0.07
0.647,0.454,0.556452,0.09
0.531,0.923,0.822581,0.15
0.546,0.536,0.629032,0.26
0.469,0.638,0.959677,0.29
0.353,0.79,0.919355,0.19
0.059,0.666,0.959677,0.69
0.326,0.691,0.959677,0.15
0.106,0.798,0.887097,0.23
0.689,0.646,0.75,0.29
0.231,0.556,0.959677,0.58
0.272,0.948,0.959677,0.17
0.783,0.788,0.927419,0.43
0.507,0.801,0.604839,0.39
0.039,0.985,0.959677,0.32
0.428,0.649,0.58871,0.4
0.064,0.145,0.604839,0.24
0.762,0.871,0.903226,0.26
0.112,0.51,0.91129,0.24
0.321,0.959,0.919355,0.21
0.355,0.428,0.967742,0.42
0.238,0.964,0.927419,0.34
0.499,0.862,0.879032,0.3
0.769,0.725,0.935484,0.5
0.479,0.887,0.846774,0.19
0.806,0.943,0.887097,0.25
0.745,0.816,0.91129,0.65
0.336,0.974,0.959677,0.29
0.157,0.905,0.685484,0.27
0.2,0.589,0.935484,0.39
0.192,0.102,0.854839,0.1
0.776,0.592,0.766129,0.29
0.134,0.803,0.951613,0.1
0.44,0.494,0.903226,0.05
0.31,0.166,0.774194,0.09
0.342,0.963,0.685484,0.43
0.31,0.553,0.959677,0.3
0.349,0.232,0.895161,0.48
0.047,0.685,0.967742,0.28
0.336,0.972,0.91129,0.15
0.803,0.665,0.943548,0.22
0.524,0.794,0.951613,0.65
0.147,0.377,0.741935,0.51
0.185,0.949,0.959677,0.28
0.339,0.522,0.943548,0.36
0.738,0.565,0.677419,0.1
0.073,0.593,0.967742,0.47
0.116,0.366,0.75,0.29
0.357,0.667,0.895161,0.33
0.036,0.9,0.66129,0.31
0.304,0.707,0.951613,0.38
0.517,0.659,0.58871,0.24
0.587,0.534,0.967742,0.15
0.364,0.801,0.830645,0.31
0.147,0.26,0.830645,0.23
0.644,0.424,0.629032,0.36
0.728,0.901,0.959677,0.51
0.966,0.781,0.814516,0.23
0.217,0.179,0.943548,0.44
0.7,0.591,0.943548,0.38
0.594,0.961,0.959677,0.38
0.032,0.261,0.83871,0.36
0.597,0.971,0.75,0.38
0.337,0.399,0.798387,0.37
0.947,0.905,0.919355,0.25
0.678,0.802,0.887097,0.21
0.192,0.755,0.798387,0.54
0.258,0.546,0.685484,0.34
0.217,0.511,0.822581,0.32
0.613,0.873,0.919355,0.35
0.237,0.907,0.951613,0.27
0.163,0.575,0.91129,0.28
0.122,0.783,0.91129,0.1
0.288,0.583,0.951613,0.14
0.484,0.613,0.927419,0.31
0.646,0.661,0.532258,0.28
0.561,0.811,0.685484,0.25
0.595,0.981,0.709677,0.73
0.967,0.643,0.516129,0.48
0.434,0.473,0.903226,0.37
0.039,0.416,0.774194,0.12
0.442,0.386,0.895161,0.49
0.598,0.479,0.91129,0.38
0.861,0.289,0.814516,0.37
0.115,0.238,0.959677,0.39
0.684,0.735,0.935484,0.03
0.201,0.912,0.935484,0.43
0.425,0.568,0.604839,0.29
0.416,0.385,0.935484,0.23
0.295,0.779,0.91129,0.29
0.979,0.534,0.91129,0.19
0.519,0.936,0.903226,0.39
0.113,0.228,0.862903,0.34
0.13,0.23,0.919355,0.34
0.89,0.77,0.943548,0.36
0.173,0.338,0.943548,0.42
0.59,0.358,0.895161,0.45
0.703,0.704,0.75,0.69
0.823,0.926,0.959677,0.51
0.442,0.968,0.951613,0.1
0.085,0.032,0.862903,0.42
0.088,0.977,0.854839,0.3
0.313,0.774,0.879032,0.42
0.551,0.829,0.895161,0.26
0.756,0.763,0.895161,0.46
0.585,0.7,0.596774,0.26
0.222,0.285,0.709677,0.1
0.343,0.977,0.887097,0.21
0.224,0.85,0.862903,0.36
0.248,0.905,0.935484,0.04
0.362,0.896,0.774194,0.48
0.283,0.817,0.903226,0.37
0.267,0.754,0.846774,0.24
0.24,0.491,0.870968,0.67
0.645,0.975,0.725806,0.45
0.045,0.152,0.741935,0.14
0.296,0.524,0.879032,0.19
0.652,0.886,0.967742,0.36
0.205,0.007,0.774194,0.46
0.133,0.648,0.91129,0.65
0.225,0.73,0.806452,0.4
0.961,0.741,0.701613,0.51
0.691,0.623,0.701613,0.46
0.815,0.926,0.895161,0.39
0.528,0.484,0.870968,0.06
0.921,0.722,0.935484,0.41
0.178,0.231,0.903226,0.41
0.69,0.915,0.806452,0.58
0.961,0.88,0.620968,0.51
0.501,0.573,0.637097,0.56
0.518,0.728,0.935484,0.3
0.707,0.854,0.846774,0.29
0.936,0.886,0.927419,0.44
0.768,0.94,0.870968,0.3
0.215,0.573,0.951613,0.4
0.79,0.715,0.91129,0.46
0.068,0.494,0.951613,0.26
0.521,0.62,0.870968,0.13
0.661,0.815,0.951613,0.6
0.313,0.734,0.943548,0.11
0.849,0.597,0.959677,0.59
0.549,0.659,0.903226,0.33
0.527,0.527,0.870968,0.26
0.065,0.13,0.935484,0.2
0.627,0.62,0.943548,0.1
0.88,0.824,0.935484,0.18
0.474,0.257,0.814516,0.08
0.146,0.586,0.943548,0.36
0.54,0.863,0.854839,0.3
0.499,0.965,0.741935,0.24
0.177,0.898,0.895161,0.38
0.675,0.814,0.927419,0.33
0.188,0.655,0.935484,0.35
0.559,0.841,0.959677,0.37
0.684,0.608,0.903226,0.46
0.417,0.851,0.951613,0.42
0.038,0.572,0.870968,0.41
0.208,0.199,0.887097,0.37
0.119,0.546,0.83871,0.34
0.238,0.998,0.927419,0.24
0.633,0.556,0.612903,0.6
0.763,0.827,0.822581,0.26
0.232,0.315,0.870968,0.45
0.189,0.446,0.846774,0.19
0.283,0.674,0.790323,0.33
0.209,0.984,0.733871,0.43
0.706,0.665,0.806452,0.48
0.298,0.312,0.548387,0.46
0.802,0.632,0.782258,0.37
0.207,0.913,0.903226,0.16
0.435,0.832,0.782258,0.25
0.179,0.8,0.846774,0.1
0.038,0.271,0.951613,0.21
0.197,0.455,0.943548,0.63
0.463,0.725,0.637097,0.26
0.073,0.652,0.903226,0.32
0.04,0.005,0.91129,0.19
0.519,0.946,0.919355,0.34
0.316,0.938,0.887097,0.38
0.709,0.563,0.491935,0.59
0.036,0.301,0.959677,0.38
0.208,0.854,0.927419,0.14
0.586,0.88,0.903226,0.3
0.553,0.977,0.91129,0.44
0.484,0.305,0.862903,0.25
0.74,0.452,0.677419,0.8
0.46,0.438,0.927419,0.53
0.521,0.902,0.927419,0.74
0.034,0.392,0.887097,0.25
0.436,0.959,0.846774,0.44
0.284,0.778,0.790323,0.58
0.952,0.771,0.903226,0.25
0.522,0.722,0.645161,0.35
0.081,0.801,0.943548,0.3
0.504,0.575,0.951613,0.69
0.672,0.462,0.564516,0.58
0.502,0.881,0.927419,0.51
0.333,0.536,0.951613,0.33
0.74,0.702,0.935484,0.73
0.592,0.885,0.798387,0.26
0.362,0.619,0.903226,0.39
0.546,0.758,0.943548,0.55
0.458,0.646,0.951613,0.25
0.518,0.915,0.637097,0.35
0.319,0.963,0.959677,0.1
0.249,0.594,0.959677,0.36
0.485,0.906,0.951613,0.51
0.558,0.813,0.758065,0.27
0.717,0.817,0.959677,0.41
0.528,0.713,0.91129,0.41
0.284,0.86,0.903226,0.28
0.639,0.517,0.846774,0.52
0.324,0.507,0.951613,0.26
0.544,0.895,0.58871,0.57
0.49,0.923,0.814516,0.52
0.048,0.518,0.951613,0.26
0.233,0.979,0.919355,0.25
0.696,0.904,0.943548,0.53
0.295,0.496,0.798387,0.22
0.891,0.936,0.887097,0.43
0.199,0.428,0.959677,0.57
0.234,0.525,0.927419,0.37
0.075,0.956,0.903226,0.06
0.137,0.169,0.951613,0.29
0.538,0.225,0.83871,0.32
0.479,0.566,0.951613,0.46
0.717,0.974,0.951613,0.57
0.707,0.761,0.919355,0.43
0.391,0.85,0.774194,0.37
0.484,0.946,0.879032,0.28
0.706,0.435,0.596774,0.25
0.539,0.899,0.943548,0.53
0.452,0.918,0.903226,0.59
0.594,0.899,0.943548,0.31
0.4,0.506,0.580645,0.51
0.673,0.702,0.854839,0.35
0.201,0.689,0.879032,0.43
0.558,0.886,0.919355,0.39
0.128,0.051,0.685484,0.09
0.392,0.929,0.854839,0.32
0.472,0.875,0.862903,0.33
0.494,0.97,0.758065,0.33
0.417,0.936,0.919355,0.31
0.444,0.923,0.66129,0.38
0.171,0.674,0.959677,0.26
0.407,0.658,0.959677,0.51
